,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
0,"Sunway TaihuLight - Sunway MPP, Sunway SW26010 260C 1.45GHz, Sunway",NRCPC,"10,649,600","1,310,720 GB",Sunway SW26010 260C 1.45GHz,Sunway,"93,014.6 TFlop/s","125,436 TFlop/s","12,288,000",480.848,2,Sunway RaiseOS 2.0.5,False,False,False,"15,371.00 kW",False
1,"Tianhe-2A - TH-IVB-FEP Cluster, Intel Xeon E5-2692v2 12C 2.2GHz, TH Express-2, Matrix-2000",NUDT,"4,981,760","2,277,376 GB",Intel Xeon E5-2692v2 12C 2.2GHz,TH Express-2,"61,444.5 TFlop/s","100,679 TFlop/s","9,773,000",False,1,Kylin Linux,icc,Intel MKL-11.0.0,MPICH2 with a customized GLEX channel,"18,482.00 kW",False
2,"Piz Daint - Cray XC50, Xeon E5-2690v3 12C 2.6GHz, Aries interconnect , NVIDIA Tesla P100",Cray/HPE,"387,872","365,056 GB",Xeon E5-2690v3 12C 2.6GHz,Aries interconnect,"21,230 TFlop/s","27,154.3 TFlop/s","3,743,232",496.978,3,Cray Linux Environment,False,False,False,False,False
3,"Gyoukou - ZettaScaler-2.2 HPC system, Xeon D-1571 16C 1.3GHz, Infiniband EDR, PEZY-SC2 700Mhz",ExaScaler,"19,860,000","575,552 GB",Xeon D-1571 16C 1.3GHz,Infiniband EDR,"19,135.8 TFlop/s","28,192 TFlop/s","5,952,000",False,1,CentOS,False,False,False,"1,350.20 kW",False
4,"Titan - Cray XK7, Opteron 6274 16C 2.200GHz, Cray Gemini interconnect, NVIDIA K20x",Cray/HPE,"560,640","710,144 GB",Opteron 6274 16C 2.2GHz,Cray Gemini interconnect,"17,590 TFlop/s","27,112.5 TFlop/s",False,322.322,False,Cray Linux Environment,False,False,False,"8,209.00 kW",False
5,"Sequoia - BlueGene/Q, Power BQC 16C 1.60 GHz, Custom",IBM,"1,572,864","65,536 GB",Power BQC 16C 1.6GHz,Custom Interconnect,"17,173.2 TFlop/s","20,132.7 TFlop/s",False,330.373,False,Linux,False,False,False,"7,890.00 kW",False
6,"Trinity - Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Intel Xeon Phi 7250 68C 1.4GHz, Aries interconnect",Cray/HPE,"979,072",0 GB,Intel Xeon Phi 7250 68C 1.4GHz,Aries interconnect,"20,158.7 TFlop/s","41,461.2 TFlop/s","12,353,536",546.124,False,Cray Linux Environment,False,False,False,"7,578.10 kW",False
7,"Cori - Cray XC40, Intel Xeon Phi 7250 68C 1.4GHz, Aries interconnect ",Cray/HPE,"622,336",0 GB,Intel Xeon Phi 7250 68C 1.4GHz,Aries interconnect,"14,014.7 TFlop/s","27,880.7 TFlop/s","6,984,960",355.442,False,Cray Linux Environment,False,False,False,"3,939.00 kW",False
8,"Oakforest-PACS - PRIMERGY CX1640 M1, Intel Xeon Phi 7250 68C 1.4GHz, Intel Omni-Path",Fujitsu,"556,104","919,296 GB",Intel Xeon Phi 7250 68C 1.4GHz,Intel Omni-Path,"13,554.6 TFlop/s","24,913.5 TFlop/s","9,938,880",385.479,2,Linux,False,False,False,"2,718.70 kW",False
9,"K computer, SPARC64 VIIIfx 2.0GHz, Tofu interconnect",Fujitsu,"705,024",0 GB,SPARC64 VIIIfx 8C 2GHz,Custom Interconnect,"10,510 TFlop/s","11,280.4 TFlop/s","11,870,208",602.736,False,Linux,False,False,False,"12,659.89 kW",False
10,"Mira - BlueGene/Q, Power BQC 16C 1.60GHz, Custom",IBM,"786,432","65,536 GB",Power BQC 16C 1.6GHz,Custom Interconnect,"8,586.61 TFlop/s","10,066.3 TFlop/s",False,167.049,False,Linux,False,False,False,"3,945.00 kW",False
11,"Stampede2 - PowerEdge C6320P/C6420, Intel Xeon Phi 7250 68C 1.4GHz/Platinum 8160, Intel Omni-Path",Dell EMC,"367,024","403,200 GB",Intel Xeon Phi 7250 68C 1.4GHz,Intel Omni-Path,"10,680.7 TFlop/s","18,309.2 TFlop/s","8,242,944",False,False,CentOS,Intel 17.0.4,Intel MKL 17.0.4,Intel MPI 17.0.3,False,False
12,"TSUBAME3.0 - SGI ICE XA, IP139-SXM2, Xeon E5-2680v4 14C 2.4GHz, Intel Omni-Path, NVIDIA Tesla P100 SXM2",HPE,"135,828","137,984 GB",Xeon E5-2680v4 14C 2.4GHz,Intel Omni-Path,"8,125 TFlop/s","12,127.1 TFlop/s","2,126,208",188.62,1,SUSE Linux Enterprise Server 12 SP1,"Intel C++, NVIDIA CUDA","Intel MKL, NVIDIA CUBLAS",HPE MPT,False,False
13,"Marconi Intel Xeon Phi - CINECA Cluster, Lenovo SD530/S720AP, Intel Xeon Phi 7250 68C 1.4GHz/Platinum 8160, Intel Omni-Path",Lenovo,"348,000","455,168 GB",Intel Xeon Phi 7250 68C 1.4GHz,Intel Omni-Path,"10,384.9 TFlop/s","18,816 TFlop/s","7,447,776",68.624,False,Linux,False,False,False,False,False
14,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ",Cray/HPE,"241,920","116,032 GB",Xeon E5-2695v4 18C 2.1GHz,Aries interconnect,"7,038.93 TFlop/s","8,128.51 TFlop/s","6,705,408",False,False,Cray Linux Environment,False,False,False,False,False
15,"MareNostrum - Lenovo SD530, Xeon Platinum 8160 24C 2.1GHz, Intel Omni-Path",Lenovo,"153,216","41,664 GB",Xeon Platinum 8160  24C 2.1GHz,Intel Omni-Path,"6,470.8 TFlop/s","10,296.1 TFlop/s","5,990,400",122.242,False,SUSE Linux,False,False,False,"1,632.00 kW",False
16,"Pleiades - SGI ICE X, Intel Xeon E5-2670/E5-2680v2/E5-2680v3/E5-2680v4  2.6/2.8/2.5/2.4 GHz, Infiniband FDR",HPE,"241,108","211,968 GB",Intel Xeon E5-2680v2  10C 2.8GHz,Infiniband FDR,"5,951.55 TFlop/s","7,107.15 TFlop/s","6,500,160",175.181,1,SUSE Linux Enterprise Server 11,Intel 2016 Parallel Studio Update 2,MKL 2017.0.0,SGI MPT 2.14,"4,407.00 kW",False
17,"Theta - Cray XC40, Intel Xeon Phi 7230 64C 1.3GHz, Aries interconnect ",Cray/HPE,"280,320",0 GB,Intel Xeon Phi 7230 64C 1.3GHz,Aries interconnect,"6,920.9 TFlop/s","11,661.3 TFlop/s","7,680,000",False,False,Cray Linux Environment,False,False,False,False,False
18,"Hazel Hen - Cray XC40, Xeon E5-2680v3 12C 2.5GHz, Aries interconnect ",Cray/HPE,"185,088",0 GB,Xeon E5-2680v3 12C 2.5GHz,Aries interconnect,"5,640.17 TFlop/s","7,403.52 TFlop/s","4,973,760",137.995,False,Cray Linux Environment,False,False,False,"3,615.00 kW",False
19,"Shaheen II - Cray XC40, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ",Cray/HPE,"196,608",0 GB,Xeon E5-2698v3 16C 2.3GHz,Aries interconnect,"5,536.99 TFlop/s","7,235.17 TFlop/s","9,738,048",113.868,False,Cray Linux Environment,False,False,False,"2,834.00 kW",False
20,"Pangea - SGI ICE X, Xeon Xeon E5-2670/ E5-2680v3 12C 2.5GHz, Infiniband FDR",HPE,"220,800",0 GB,Xeon E5-2680v3 12C 2.5GHz,Infiniband FDR,"5,283.11 TFlop/s","6,712.32 TFlop/s","4,919,040",162.692,1,SUSE Linux Enterprise Server 11,N/A,Intel MKL,SGI MPT,"4,150.00 kW",False
21,"JUQUEEN - BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",IBM,"458,752","65,536 GB",Power BQC 16C 1.6GHz,Custom Interconnect,"5,008.86 TFlop/s","5,872.03 TFlop/s",False,95.476,False,Linux,False,False,False,"2,301.00 kW",False
22,"JUQUEEN - BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",IBM,"458,752","65,536 GB",Power BQC 16C 1.6GHz,Custom Interconnect,"5,008.86 TFlop/s","5,872.03 TFlop/s",False,95.476,False,Linux,False,False,False,"2,301.00 kW",False
23,"Tera-1000-2-Part 1 - Bull Sequana X1000, Intel Xeon Phi 7250 68C 1.4GHz, Bull BXI 1.2",Atos,"208,896","1,585,152 GB",Intel Xeon Phi 7250 68C 1.4GHz,Bull BXI 1.2,"4,967.22 TFlop/s","9,358.54 TFlop/s","7,958,400",False,False,bullx SCS,False,False,False,"1,248.00 kW",False
24,"Cheyenne - SGI ICE XA, Xeon E5-2697v4 18C 2.3GHz, Infiniband EDR",HPE,"144,900","202,752 GB",Xeon E5-2697v4 18C 2.3GHz,Infiniband EDR,"4,788.19 TFlop/s","5,332.32 TFlop/s","5,171,520",87.28,False,SUSE Linux Enterprise Server 12 SP1,N/A,Intel MKL,SGI MPT 2.14,"1,727.00 kW",False
25,"Vulcan - BlueGene/Q, Power BQC 16C 1.600GHz, Custom Interconnect",IBM,"393,216","65,536 GB",Power BQC 16C 1.6GHz,Custom Interconnect,"4,293.31 TFlop/s","5,033.16 TFlop/s",False,80.894,False,Linux,False,False,False,"1,972.00 kW",False
26,"Abel - Cray XC30, Xeon E5-2698v3 16C 2.3GHz, Aries interconnect ",Cray/HPE,"145,920","583,680 GB",Xeon E5-2698v3 16C 2.3GHz,Aries interconnect,"4,042.46 TFlop/s","5,369.86 TFlop/s","8,338,176",False,False,Cray Linux Environment,False,False,False,"1,800.00 kW",False
27,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ",Cray/HPE,"126,468","116,032 GB",Xeon E5-2695v4 18C 2.1GHz,Aries interconnect,"3,944.68 TFlop/s","4,249.32 TFlop/s","7,171,008",65.457,False,Cray Linux Environment,False,False,False,"1,897.02 kW",False
28,"Cray XC40, Xeon E5-2695v4 18C 2.1GHz, Aries interconnect ",Cray/HPE,"126,468","116,032 GB",Xeon E5-2695v4 18C 2.1GHz,Aries interconnect,"3,944.68 TFlop/s","4,249.32 TFlop/s","7,171,008",65.457,False,Cray Linux Environment,False,False,False,"1,897.02 kW",False
29,"JURECA - T-Platforms V-Class/Dell C6320P, E5-2680v3/Phi 7250-F, EDR/Intel Omni-Path/ParTec ParaStation, Tesla K80/K40","T-Platforms, Intel, Dell","155,150",0 GB,Xeon E5-2680v3 12C 2.5GHz,Infiniband EDR,"3,782.57 TFlop/s","6,563.84 TFlop/s","5,321,904",68.343,1,CentOS,Intel Compiler,Intel MKL,ParTec ParaStation MPI,"1,345.28 kW",False
30,"Cray CS-Storm, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, Nvidia K40",Cray/HPE,"72,800",0 GB,Xeon E5-2660v2 10C 2.2GHz,Infiniband FDR,"3,577 TFlop/s","6,131.84 TFlop/s","2,336,000",False,False,Linux,False,False,False,"1,498.90 kW",False
31,"Cray CS-Storm, Intel Xeon E5-2660v2 10C 2.2GHz, Infiniband FDR, Nvidia K40",Cray/HPE,"72,800",0 GB,Xeon E5-2660v2 10C 2.2GHz,Infiniband FDR,"3,577 TFlop/s","6,131.84 TFlop/s","2,336,000",False,False,Linux,False,False,False,"1,498.90 kW",False
32,"ONYX - Cray XC40, Xeon E5-2699v4  22C 2.2GHz, Aries interconnect ",Cray/HPE,"211,816",0 GB,Xeon E5-2699v4  22C 2.2GHz,Aries interconnect,"6,316.03 TFlop/s","7,455.92 TFlop/s","7,001,472",False,False,Cray Linux Environment,False,False,False,False,False
33,"Electra - HPE SGI 8600, SGI ICE-X, Xeon E5-2680V4/Gold 6148 20C 2.4GHz, Infiniband EDR",HPE,"78,336","663,552 GB",Xeon Gold 6148 20C 2.4GHz,Infiniband EDR,"3,328.59 TFlop/s","4,777.57 TFlop/s","5,952,000",64.99,1,SLES12 SP2,,,HPE Performance Suite - MPT 2.16,979.62 kW,False
34,"Topaz - SGI ICE X, Xeon E5-2699v3 18C 2.3GHz, Infiniband FDR",HPE,"124,200","411,264 GB",Xeon E5-2699v3 18C 2.3GHz,Infiniband FDR,"3,318.95 TFlop/s","4,570.56 TFlop/s","5,779,200",False,False,SUSE Linux Enterprise Server 11,False,False,False,"5,175.00 kW",False
35,"NVIDIA DGX-1/Relion 2904GT, Xeon E5-2698v4 20C 2.2GHz/ E5-2650v4, Infiniband EDR, NVIDIA Tesla P100/Quadro GP100",Self-made,"60,512","63,488 GB",Xeon E5-2698v4 20C 2.2GHz,Infiniband EDR,"3,307 TFlop/s","4,896.51 TFlop/s","1,419,545",False,2,Ubuntu,"Intel C++, NVIDIA CUDA","Intel MKL, NVIDIA CUBLAS",Openmpi,349.50 kW,False
